Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_div_Quantity,Discount_apply_Sales,During Date,Ship latitude,Ship longitude
1466,CA-2014-151708,2014.8.8,2014.8.14,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.0344,-0.7586,97.1008,6,33.5386858,-112.1859941
1475,CA-2016-113138,2016.11.19,2016.11.25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,6,0,5.0112,0.8352,17.28,6,43.08436,-79.0614686
1478,CA-2016-121958,2016.11.13,2016.11.17,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.8653,0.8379,41.7088,4,35.8831786,-80.081817
1479,CA-2017-121468,2017.11.19,2017.11.20,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,4,0.2,2.3976,0.5994,25.5744,1,33.7413923,-117.9544531
1483,CA-2017-101210,2017.8.25,2017.8.28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2,0.2,1.7024,0.8512,7.7824,3,35.6144446,-88.8177418
1496,CA-2017-152485,2017.9.4,2017.9.8,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,7,0.2,3.185,0.455,8.1536,4,32.96892238,-96.98579817
1511,CA-2017-100384,2017.6.24,2017.7.1,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0,111.824,13.978,385.6,7,34.0553813,-117.7517496
1517,CA-2017-148446,2017.12.10,2017.12.14,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford _ust In Time Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.872,29.218,1669.6,4,36.25996157,-115.1534875
1527,CA-2016-122392,2016.7.22,2016.7.27,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.2,0.364,0.182,3.328,5,40.6022059,-75.4712794
1529,CA-2015-148432,2015.11.7,2015.11.10,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0,0.5236,0.0748,26.18,3,39.6852191,-75.7508289
1532,CA-2017-159884,2017.8.31,2017.9.5,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,0.8058,8.5952,5,33.44635855,-111.9266251
1535,CA-2017-124086,2017.2.10,2017.2.14,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986,8.3993,173.38555,4,33.5419133,-117.7200962
1536,CA-2016-112389,2016.10.29,2016.11.2,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,8302,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,0.1358,40.74,4,39.427337,-75.2340768
1538,CA-2017-121888,2017.9.15,2017.9.17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0,11.5971,11.5971,39.99,2,42.40843,-71.0536625
1546,CA-2014-150245,2014.12.31,2015.1.4,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686,28.098,1258.7904,4,43.9747838,-75.9107565
1553,CA-2014-130274,2014.5.3,2014.5.5,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.3488,1.4784,21.56,2,44.2657304,-88.3737088
1555,CA-2015-111507,2015.2.6,2015.2.13,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0,1.5312,0.5104,5.28,7,47.56324812,-122.1594597
1567,CA-2015-129112,2015.11.29,2015.11.30,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685,-0.0895,17.184,1,33.1076191,-96.6497847
1575,CA-2014-101602,2014.12.15,2014.12.18,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,-3.051,32.544,3,31.70440048,-106.3265011
1591,US-2016-132423,2016.4.15,2016.4.19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604,0.8372,26.7904,4,32.8934517,-97.0930642
1598,CA-2017-158876,2017.11.19,2017.11.21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,1.32,13.5168,2,33.00708102,-96.89622301
1603,US-2016-132857,2016.12.11,2016.12.17,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,0.556,5.3376,6,35.9828413,-86.5186045
1621,CA-2017-108560,2017.7.8,2017.7.15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0,99.23,49.615,198.46,7,47.3860768,-122.1718644
1628,CA-2015-143119,2015.9.24,2015.9.30,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0,155.25,25.875,517.5,6,30.20613848,-92.06579388
1636,CA-2014-168984,2014.11.26,2014.12.2,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,1.8144,12.4416,6,45.4073401,-122.7932825
1643,US-2014-134712,2014.11.29,2014.12.4,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,1.9725,10.0992,5,42.04090126,-87.73802736
1673,CA-2017-111647,2017.7.3,2017.7.7,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,15.747,134.3744,4,33.0682748,-96.7111015
1674,CA-2015-150560,2015.12.11,2015.12.12,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438,48.1719,196.62,1,36.7282096,-76.5835703
1691,CA-2017-129833,2017.12.9,2017.12.15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0,15.387,3.0774,33.45,6,39.7588176,-86.1539829
1695,CA-2015-156335,2015.9.25,2015.9.28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276,4.9569,63.96,3,40.6687141,-74.1143091
1731,CA-2014-125136,2014.9.28,2014.10.3,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,8,0.2,31.2832,3.9104,77.0048,5,35.0525759,-78.878292
1768,US-2014-158057,2014.3.22,2014.3.26,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,-1.4651,2.2932,4,36.0726355,-79.7919754
1774,CA-2014-118976,2014.4.28,2014.5.3,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387,4.6935,20.86,5,39.2908816,-76.610759
1788,CA-2015-154326,2015.2.15,2015.2.19,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856,21.5952,134.97,4,42.5846773,-87.8212263
1795,CA-2016-140774,2016.9.5,2016.9.10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985,8.995,107.94,5,38.86874824,-94.77360753
1802,CA-2016-149461,2016.11.13,2016.11.19,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048,1.5048,4.18,6,47.3052246,-122.2156487
1809,CA-2016-164938,2016.2.11,2016.2.13,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993,0.0999,69.93,2,36.1556805,-95.9929113
1825,CA-2016-167507,2016.12.22,2016.12.28,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056,-2.5056,9.396,6,44.27138905,-121.1819638
1828,CA-2016-109344,2016.2.8,2016.2.11,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,42.2991,902.3808,3,35.7803977,-78.6390989
1831,CA-2017-145884,2017.10.21,2017.10.21,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792,46.7974,1439.92,0,35.7426293,-95.3661917
1836,CA-2014-141278,2014.6.21,2014.6.24,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5,0,6.206,1.2412,21.4,3,41.5381535,-72.8070435
1842,CA-2016-157763,2016.7.18,2016.7.23,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,0,39.4268,39.4268,140.81,5,36.9903199,-86.4436018
1850,CA-2015-160472,2015.7.20,2015.7.25,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328,9.7328,34.76,5,41.6833813,-86.2500066
1859,CA-2015-121608,2015.9.3,2015.9.5,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528,30.2764,137.62,2,41.6735209,-72.9464859
1867,CA-2017-118857,2017.4.15,2017.4.18,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0,70.722,14.1444,196.45,3,36.02231913,-114.9640006
1874,CA-2017-142888,2017.11.21,2017.11.25,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,1,0,20.5842,20.5842,70.98,4,47.69385204,-117.3969386
1885,CA-2017-154718,2017.1.19,2017.1.23,Second Class,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,76248,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2,0.2,2.1,1.05,4.8,4,32.9299655,-97.2271249
1889,CA-2014-142587,2014.10.21,2014.10.22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016,3.4254,97.4336,1,39.3458953,-84.5605031
1893,CA-2017-145310,2017.12.22,2017.12.24,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934,2.934,6.2592,2,29.11103573,-80.98874034
1894,CA-2016-100083,2016.11.24,2016.11.29,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745,7.745,19.8272,5,42.33171077,-122.8443827
1895,US-2017-108063,2017.12.2,2017.12.5,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65,3,0,10.395,3.465,34.65,3,38.062398,-78.487434
1896,CA-2015-109197,2015.12.31,2016.1.4,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,76.2475,390.3872,4,46.85605249,-114.0153616
1898,CA-2014-169775,2014.8.29,2014.9.2,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054,5.4027,23.8464,4,25.7742658,-80.1936589
1901,CA-2016-140543,2016.6.29,2016.7.3,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188,3.198,191.88,4,34.1984435,-79.7671658
1903,CA-2017-167094,2017.10.21,2017.10.22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,1,0.2,1.8144,1.8144,4.1472,1,44.05995665,-123.0062173
1907,US-2016-150567,2016.5.17,2016.5.21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648,-1.0824,0.8856,4,28.6779683,-81.5115214
1922,CA-2015-125178,2015.10.3,2015.10.9,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008,2,0.2,1.5008,0.7504,12.0064,6,40.335345,-75.9279495
1938,CA-2016-112109,2016.7.8,2016.7.12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312,-6.656,5.9904,4,39.9203827,-105.0691464
1959,CA-2017-110905,2017.9.10,2017.9.15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.776,2.592,16.2,5,37.193148,-93.2845059
1967,CA-2017-165841,2017.12.21,2017.12.28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0,78.9516,26.3172,281.97,7,40.9167654,-74.171811
1983,CA-2014-122749,2014.12.3,2014.12.9,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition_Headset,479.96,4,0,134.3888,33.5972,479.96,6,35.6041497,-97.5684463
1998,CA-2014-131905,2014.2.6,2014.2.9,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0,7.2,1.8,15,3,36.7183708,-76.2466798
2005,US-2017-143028,2017.4.11,2017.4.18,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,-5.682,2.2728,7,33.5270251,-101.9050892
2006,CA-2014-111150,2014.12.31,2015.1.4,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,11.5752,1.6536,29.68,4,38.951883,-92.3337366
2009,CA-2014-116407,2014.11.15,2014.11.21,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,0.1584,3.3792,6,36.3134398,-82.3534728
2014,CA-2016-145905,2016.9.18,2016.9.23,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352,84.2352,350.98,5,32.651488,-85.45353586
2017,CA-2015-113110,2015.3.19,2015.3.23,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,3.1842,14.0544,4,34.13057356,-117.2670563
2029,CA-2015-117961,2015.11.26,2015.11.30,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0,6.9231,2.3077,14.73,4,42.5250906,-71.759794
2037,CA-2015-119214,2015.1.23,2015.1.27,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392,4.6464,29.04,4,45.68583185,-111.0499513
2039,CA-2015-122287,2015.6.18,2015.6.23,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326,1.4442,9.5616,5,33.5766205,-112.2398262
2044,US-2017-158946,2017.11.18,2017.11.23,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.864,7,0.2,7.7728,1.1104,31.0912,5,41.4819932,-81.7981908
2046,CA-2016-131835,2016.7.17,2016.7.21,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0,45.5392,22.7696,162.64,4,40.5067723,-74.2654234
2072,US-2017-110996,2017.11.20,2017.11.25,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,91761,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,-9.2274,227.136,5,34.065846,-117.6484304
2090,CA-2015-139290,2015.10.26,2015.10.30,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0,2.6496,1.3248,5.76,4,34.1022844,-117.5864063
2093,CA-2014-145926,2014.11.17,2014.11.21,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583,16.3166,479.9,4,46.86389069,-96.75368758
2107,US-2014-152723,2014.9.26,2014.9.26,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016,-1.4016,0.1752,0,32.8135437,-96.6284339
2118,CA-2016-130267,2016.9.19,2016.9.23,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448,10.5064,159.88,4,37.98849229,-121.3320806
2121,US-2017-168690,2017.1.7,2017.1.13,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,-0.6552,0.8424,6,29.2854132,-81.0557921
2122,CA-2017-158246,2017.11.9,2017.11.11,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,-0.8999,172.7808,2,37.3845641,-122.0505343
2130,US-2014-114188,2014.5.20,2014.5.22,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0,9.3184,2.3296,33.28,2,43.198057,-70.8739158
2146,US-2016-152051,2016.6.25,2016.6.29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,-6.0294,295.4406,4,39.962398,-76.727392
2151,US-2017-139969,2017.11.19,2017.11.26,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,-17.7568,163.1406,7,30.61091,-96.3178788
2152,CA-2014-167360,2014.11.24,2014.11.29,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.5981,6.2283,111.79,5,38.5632197,-90.2764683
2153,CA-2015-123505,2015.11.22,2015.11.26,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,2.3406,14.94,4,42.2528772,-71.0022705
2163,CA-2017-166296,2017.3.13,2017.3.19,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0,150.984,50.328,314.55,6,37.81344036,-121.2233459
2169,CA-2017-117870,2017.1.27,2017.1.30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752,0.584,11.2128,3,41.1536674,-81.357886
2172,US-2017-137491,2017.11.19,2017.11.25,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232,-4.3616,213.7184,6,31.46903703,-100.4387267
2176,CA-2016-125738,2016.10.15,2016.10.21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128,10.5064,45.68,6,40.7670126,-111.8904308
2187,CA-2016-101378,2016.7.14,2016.7.14,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,3.625,29,0,34.6686435,-86.44181971
2197,CA-2016-136483,2016.12.1,2016.12.6,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116,0.2058,3.7632,5,35.9603948,-83.9210261
2201,US-2014-165659,2014.6.1,2014.6.6,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102,1.517,22.2,5,34.7464809,-92.2895948
2212,CA-2016-162313,2016.11.27,2016.11.30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,4.9568,150.5628,3,42.2505943,-83.1785361
2222,CA-2015-131884,2015.12.6,2015.12.6,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference_phone,485.94,2,0.4,-89.089,-44.5445,291.564,0,40.5886699,-83.1285242
